* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result A / B
* Format: Trace Arithmetic result A / B
* Dated: Oct 14, 2021 5:19:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Excess phase copy of Vector average Cal file effects included No LF tail No HF tail
* Measurement: Vector average-EP
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10487.915039 0.010 -0.8804
10488.281250 0.010 -0.8804
10488.647461 0.010 -0.8804
10489.013672 0.010 -0.8804
10489.379883 0.010 -0.8804
10489.746094 0.010 -0.8804
10490.112305 0.010 -0.8804
10490.478516 0.010 -0.8804
10490.844727 0.010 -0.8804
10491.210938 0.010 -0.8804
10491.577148 0.010 -0.8804
10491.943359 0.010 -0.8804
10492.309570 0.010 -0.8804
10492.675781 0.010 -0.8804
10493.041992 0.010 -0.8805
10493.408203 0.010 -0.8805
10493.774414 0.010 -0.8805
10494.140625 0.010 -0.8805
10494.506836 0.010 -0.8805
10494.873047 0.010 -0.8805
10495.239258 0.010 -0.8805
10495.605469 0.010 -0.8805
10495.971680 0.010 -0.8805
10496.337891 0.010 -0.8805
10496.704102 0.010 -0.8806
10497.070312 0.010 -0.8806
10497.436523 0.010 -0.8806
10497.802734 0.010 -0.8806
10498.168945 0.010 -0.8806
10498.535156 0.010 -0.8806
10498.901367 0.010 -0.8806
10499.267578 0.010 -0.8806
10499.633789 0.010 -0.8806
10500.000000 0.010 -0.8806
10500.366211 0.010 -0.8806
10500.732422 0.010 -0.8806
10501.098633 0.010 -0.8807
10501.464844 0.010 -0.8807
10501.831055 0.010 -0.8807
10502.197266 0.010 -0.8807
10502.563477 0.010 -0.8807
10502.929688 0.010 -0.8807
10503.295898 0.010 -0.8807
10503.662109 0.010 -0.8807
10504.028320 0.010 -0.8807
10504.394531 0.010 -0.8807
10504.760742 0.010 -0.8807
10505.126953 0.010 -0.8807
10505.493164 0.010 -0.8807
10505.859375 0.010 -0.8807
10506.225586 0.010 -0.8807
10506.591797 0.010 -0.8807
10506.958008 0.010 -0.8807
10507.324219 0.010 -0.8807
10507.690430 0.010 -0.8807
10508.056641 0.010 -0.8807
10508.422852 0.010 -0.8807
10508.789062 0.010 -0.8807
10509.155273 0.010 -0.8807
10509.521484 0.010 -0.8807
10509.887695 0.010 -0.8807
10510.253906 0.010 -0.8807
10510.620117 0.010 -0.8808
10510.986328 0.010 -0.8808
10511.352539 0.010 -0.8808
10511.718750 0.010 -0.8808
10512.084961 0.010 -0.8808
10512.451172 0.010 -0.8808
10512.817383 0.010 -0.8808
10513.183594 0.010 -0.8808
10513.549805 0.010 -0.8808
10513.916016 0.010 -0.8808
10514.282227 0.010 -0.8808
10514.648438 0.010 -0.8808
10515.014648 0.010 -0.8808
10515.380859 0.010 -0.8808
10515.747070 0.010 -0.8808
10516.113281 0.010 -0.8808
10516.479492 0.010 -0.8808
10516.845703 0.010 -0.8809
10517.211914 0.010 -0.8809
10517.578125 0.010 -0.8809
10517.944336 0.010 -0.8809
10518.310547 0.010 -0.8809
10518.676758 0.010 -0.8809
10519.042969 0.010 -0.8809
10519.409180 0.010 -0.8809
10519.775391 0.010 -0.8809
10520.141602 0.010 -0.8809
10520.507812 0.010 -0.8809
10520.874023 0.010 -0.8809
10521.240234 0.010 -0.8809
10521.606445 0.010 -0.8809
10521.972656 0.010 -0.8809
10522.338867 0.010 -0.8809
10522.705078 0.010 -0.8809
10523.071289 0.010 -0.8809
10523.437500 0.010 -0.8809
10523.803711 0.010 -0.8809
10524.169922 0.010 -0.8810
10524.536133 0.010 -0.8810
10524.902344 0.010 -0.8810
10525.268555 0.010 -0.8810
10525.634766 0.010 -0.8810
10526.000977 0.010 -0.8810
10526.367188 0.010 -0.8810
10526.733398 0.010 -0.8810
10527.099609 0.010 -0.8810
10527.465820 0.010 -0.8810
10527.832031 0.010 -0.8810
10528.198242 0.010 -0.8810
10528.564453 0.010 -0.8810
10528.930664 0.010 -0.8810
10529.296875 0.010 -0.8810
10529.663086 0.010 -0.8810
10530.029297 0.010 -0.8810
10530.395508 0.010 -0.8810
10530.761719 0.010 -0.8810
10531.127930 0.010 -0.8810
10531.494141 0.010 -0.8810
10531.860352 0.010 -0.8810
10532.226562 0.010 -0.8810
10532.592773 0.010 -0.8810
10532.958984 0.010 -0.8810
10533.325195 0.010 -0.8810
10533.691406 0.010 -0.8810
10534.057617 0.010 -0.8810
10534.423828 0.010 -0.8811
10534.790039 0.010 -0.8811
10535.156250 0.010 -0.8811
10535.522461 0.010 -0.8811
10535.888672 0.010 -0.8811
10536.254883 0.010 -0.8811
10536.621094 0.010 -0.8811
10536.987305 0.010 -0.8811
10537.353516 0.010 -0.8811
10537.719727 0.010 -0.8811
10538.085938 0.010 -0.8811
10538.452148 0.010 -0.8811
10538.818359 0.010 -0.8811
10539.184570 0.010 -0.8811
10539.550781 0.010 -0.8811
10539.916992 0.010 -0.8812
10540.283203 0.010 -0.8812
10540.649414 0.010 -0.8812
10541.015625 0.010 -0.8812
10541.381836 0.010 -0.8812
10541.748047 0.010 -0.8812
10542.114258 0.010 -0.8812
10542.480469 0.010 -0.8812
10542.846680 0.010 -0.8812
10543.212891 0.010 -0.8812
10543.579102 0.010 -0.8812
10543.945312 0.010 -0.8812
10544.311523 0.010 -0.8812
10544.677734 0.010 -0.8812
10545.043945 0.010 -0.8812
10545.410156 0.010 -0.8812
10545.776367 0.010 -0.8812
10546.142578 0.010 -0.8812
10546.508789 0.010 -0.8812
10546.875000 0.010 -0.8812
10547.241211 0.010 -0.8812
10547.607422 0.010 -0.8812
10547.973633 0.010 -0.8812
10548.339844 0.010 -0.8812
10548.706055 0.010 -0.8812
10549.072266 0.010 -0.8812
10549.438477 0.010 -0.8812
10549.804688 0.010 -0.8812
10550.170898 0.010 -0.8812
10550.537109 0.010 -0.8812
10550.903320 0.010 -0.8812
10551.269531 0.010 -0.8812
10551.635742 0.010 -0.8812
10552.001953 0.010 -0.8813
10552.368164 0.010 -0.8812
10552.734375 0.010 -0.8812
10553.100586 0.010 -0.8813
10553.466797 0.010 -0.8813
10553.833008 0.010 -0.8813
10554.199219 0.010 -0.8813
10554.565430 0.010 -0.8813
10554.931641 0.010 -0.8813
10555.297852 0.010 -0.8813
10555.664062 0.010 -0.8813
10556.030273 0.010 -0.8813
10556.396484 0.010 -0.8813
10556.762695 0.010 -0.8813
10557.128906 0.010 -0.8813
10557.495117 0.010 -0.8813
10557.861328 0.010 -0.8813
10558.227539 0.010 -0.8813
10558.593750 0.010 -0.8813
10558.959961 0.010 -0.8813
10559.326172 0.010 -0.8813
10559.692383 0.010 -0.8813
10560.058594 0.010 -0.8813
10560.424805 0.010 -0.8813
10560.791016 0.010 -0.8814
10561.157227 0.010 -0.8814
10561.523438 0.010 -0.8814
10561.889648 0.010 -0.8814
10562.255859 0.010 -0.8814
10562.622070 0.010 -0.8814
10562.988281 0.010 -0.8814
10563.354492 0.010 -0.8814
10563.720703 0.010 -0.8814
10564.086914 0.010 -0.8814
10564.453125 0.010 -0.8814
10564.819336 0.010 -0.8814
10565.185547 0.010 -0.8814
10565.551758 0.010 -0.8814
10565.917969 0.010 -0.8814
10566.284180 0.010 -0.8814
10566.650391 0.010 -0.8814
10567.016602 0.010 -0.8814
10567.382812 0.010 -0.8814
10567.749023 0.010 -0.8814
10568.115234 0.010 -0.8814
10568.481445 0.010 -0.8814
10568.847656 0.010 -0.8814
10569.213867 0.010 -0.8814
10569.580078 0.010 -0.8814
10569.946289 0.010 -0.8814
10570.312500 0.010 -0.8814
10570.678711 0.010 -0.8814
10571.044922 0.010 -0.8814
10571.411133 0.010 -0.8814
10571.777344 0.010 -0.8814
10572.143555 0.010 -0.8814
10572.509766 0.010 -0.8814
10572.875977 0.010 -0.8814
10573.242188 0.010 -0.8814
10573.608398 0.010 -0.8814
10573.974609 0.010 -0.8814
10574.340820 0.010 -0.8814
10574.707031 0.010 -0.8814
10575.073242 0.010 -0.8814
10575.439453 0.010 -0.8814
10575.805664 0.010 -0.8814
10576.171875 0.010 -0.8814
10576.538086 0.010 -0.8814
10576.904297 0.010 -0.8814
10577.270508 0.010 -0.8814
10577.636719 0.010 -0.8814
10578.002930 0.010 -0.8814
10578.369141 0.010 -0.8815
10578.735352 0.010 -0.8815
10579.101562 0.010 -0.8815
10579.467773 0.010 -0.8815
10579.833984 0.010 -0.8815
10580.200195 0.010 -0.8815
10580.566406 0.010 -0.8815
10580.932617 0.010 -0.8815
10581.298828 0.010 -0.8815
10581.665039 0.010 -0.8815
10582.031250 0.010 -0.8815
10582.397461 0.010 -0.8815
10582.763672 0.010 -0.8814
10583.129883 0.010 -0.8814
10583.496094 0.010 -0.8814
10583.862305 0.010 -0.8814
10584.228516 0.010 -0.8814
10584.594727 0.010 -0.8814
10584.960938 0.010 -0.8814
10585.327148 0.010 -0.8814
10585.693359 0.010 -0.8814
10586.059570 0.010 -0.8814
10586.425781 0.010 -0.8814
10586.791992 0.010 -0.8814
10587.158203 0.010 -0.8814
10587.524414 0.010 -0.8814
10587.890625 0.010 -0.8814
10588.256836 0.010 -0.8814
10588.623047 0.010 -0.8814
10588.989258 0.010 -0.8815
10589.355469 0.010 -0.8815
10589.721680 0.010 -0.8815
10590.087891 0.010 -0.8815
10590.454102 0.010 -0.8815
10590.820312 0.010 -0.8814
10591.186523 0.010 -0.8814
10591.552734 0.010 -0.8815
10591.918945 0.010 -0.8815
10592.285156 0.010 -0.8815
10592.651367 0.010 -0.8815
10593.017578 0.010 -0.8815
10593.383789 0.010 -0.8815
10593.750000 0.010 -0.8815
10594.116211 0.010 -0.8815
10594.482422 0.010 -0.8815
10594.848633 0.010 -0.8815
10595.214844 0.010 -0.8815
10595.581055 0.010 -0.8815
10595.947266 0.010 -0.8815
10596.313477 0.010 -0.8815
10596.679688 0.010 -0.8815
10597.045898 0.010 -0.8815
10597.412109 0.010 -0.8815
10597.778320 0.010 -0.8815
10598.144531 0.010 -0.8815
10598.510742 0.010 -0.8814
10598.876953 0.010 -0.8815
10599.243164 0.010 -0.8815
10599.609375 0.010 -0.8815
10599.975586 0.010 -0.8815
10600.341797 0.010 -0.8815
10600.708008 0.010 -0.8815
10601.074219 0.010 -0.8815
10601.440430 0.010 -0.8815
10601.806641 0.010 -0.8815
10602.172852 0.010 -0.8815
10602.539062 0.010 -0.8815
10602.905273 0.010 -0.8815
10603.271484 0.010 -0.8815
10603.637695 0.010 -0.8815
10604.003906 0.010 -0.8815
10604.370117 0.010 -0.8815
10604.736328 0.010 -0.8815
10605.102539 0.010 -0.8815
10605.468750 0.010 -0.8815
10605.834961 0.010 -0.8815
10606.201172 0.010 -0.8815
10606.567383 0.010 -0.8815
10606.933594 0.010 -0.8815
10607.299805 0.010 -0.8815
10607.666016 0.010 -0.8815
10608.032227 0.010 -0.8815
10608.398438 0.010 -0.8815
10608.764648 0.010 -0.8815
10609.130859 0.010 -0.8815
10609.497070 0.010 -0.8815
10609.863281 0.010 -0.8815
10610.229492 0.010 -0.8815
10610.595703 0.010 -0.8816
10610.961914 0.010 -0.8816
10611.328125 0.010 -0.8816
10611.694336 0.010 -0.8816
10612.060547 0.010 -0.8816
10612.426758 0.010 -0.8816
10612.792969 0.010 -0.8816
10613.159180 0.010 -0.8816
10613.525391 0.010 -0.8816
10613.891602 0.010 -0.8816
10614.257812 0.010 -0.8816
10614.624023 0.010 -0.8816
10614.990234 0.010 -0.8816
10615.356445 0.010 -0.8816
10615.722656 0.010 -0.8816
10616.088867 0.010 -0.8816
10616.455078 0.010 -0.8816
10616.821289 0.010 -0.8816
10617.187500 0.010 -0.8816
10617.553711 0.010 -0.8816
10617.919922 0.010 -0.8816
10618.286133 0.010 -0.8816
10618.652344 0.010 -0.8816
10619.018555 0.010 -0.8816
10619.384766 0.010 -0.8816
10619.750977 0.010 -0.8816
10620.117188 0.010 -0.8816
10620.483398 0.010 -0.8816
10620.849609 0.010 -0.8816
10621.215820 0.010 -0.8816
10621.582031 0.010 -0.8816
10621.948242 0.010 -0.8816
10622.314453 0.010 -0.8816
10622.680664 0.010 -0.8816
10623.046875 0.010 -0.8816
10623.413086 0.010 -0.8816
10623.779297 0.010 -0.8816
10624.145508 0.010 -0.8816
10624.511719 0.010 -0.8816
10624.877930 0.010 -0.8816
10625.244141 0.010 -0.8817
10625.610352 0.010 -0.8817
10625.976562 0.010 -0.8817
10626.342773 0.010 -0.8817
10626.708984 0.010 -0.8817
10627.075195 0.010 -0.8817
10627.441406 0.010 -0.8817
10627.807617 0.010 -0.8817
10628.173828 0.010 -0.8817
10628.540039 0.010 -0.8817
10628.906250 0.010 -0.8817
10629.272461 0.010 -0.8817
10629.638672 0.010 -0.8817
10630.004883 0.010 -0.8817
10630.371094 0.010 -0.8817
10630.737305 0.010 -0.8817
10631.103516 0.010 -0.8817
10631.469727 0.010 -0.8817
10631.835938 0.010 -0.8817
10632.202148 0.010 -0.8817
10632.568359 0.010 -0.8817
10632.934570 0.010 -0.8817
10633.300781 0.010 -0.8817
10633.666992 0.010 -0.8817
10634.033203 0.010 -0.8817
10634.399414 0.010 -0.8817
10634.765625 0.010 -0.8817
10635.131836 0.010 -0.8817
10635.498047 0.010 -0.8818
10635.864258 0.010 -0.8818
10636.230469 0.010 -0.8818
10636.596680 0.010 -0.8818
10636.962891 0.010 -0.8818
10637.329102 0.010 -0.8818
10637.695312 0.010 -0.8818
10638.061523 0.010 -0.8818
10638.427734 0.010 -0.8818
10638.793945 0.010 -0.8818
10639.160156 0.010 -0.8818
10639.526367 0.010 -0.8818
10639.892578 0.010 -0.8818
10640.258789 0.010 -0.8818
10640.625000 0.010 -0.8818
10640.991211 0.010 -0.8818
10641.357422 0.010 -0.8818
10641.723633 0.010 -0.8818
10642.089844 0.010 -0.8818
10642.456055 0.010 -0.8818
10642.822266 0.010 -0.8818
10643.188477 0.010 -0.8818
10643.554688 0.010 -0.8818
10643.920898 0.010 -0.8818
10644.287109 0.010 -0.8818
10644.653320 0.010 -0.8818
10645.019531 0.010 -0.8818
10645.385742 0.010 -0.8818
10645.751953 0.010 -0.8818
10646.118164 0.010 -0.8818
10646.484375 0.010 -0.8818
10646.850586 0.010 -0.8818
10647.216797 0.010 -0.8818
10647.583008 0.010 -0.8818
10647.949219 0.010 -0.8818
10648.315430 0.010 -0.8818
10648.681641 0.010 -0.8818
10649.047852 0.010 -0.8818
10649.414062 0.010 -0.8818
10649.780273 0.010 -0.8818
10650.146484 0.010 -0.8818
10650.512695 0.010 -0.8818
10650.878906 0.010 -0.8818
10651.245117 0.010 -0.8818
10651.611328 0.010 -0.8819
10651.977539 0.010 -0.8819
10652.343750 0.010 -0.8819
10652.709961 0.010 -0.8819
10653.076172 0.010 -0.8819
10653.442383 0.010 -0.8819
10653.808594 0.010 -0.8819
10654.174805 0.010 -0.8819
10654.541016 0.010 -0.8819
10654.907227 0.010 -0.8819
10655.273438 0.010 -0.8819
10655.639648 0.010 -0.8819
10656.005859 0.010 -0.8819
10656.372070 0.010 -0.8819
10656.738281 0.010 -0.8819
10657.104492 0.010 -0.8819
10657.470703 0.010 -0.8819
10657.836914 0.010 -0.8819
10658.203125 0.010 -0.8819
10658.569336 0.010 -0.8819
10658.935547 0.010 -0.8819
10659.301758 0.010 -0.8819
10659.667969 0.010 -0.8819
10660.034180 0.010 -0.8819
10660.400391 0.010 -0.8819
10660.766602 0.010 -0.8819
10661.132812 0.010 -0.8818
10661.499023 0.010 -0.8818
10661.865234 0.010 -0.8818
10662.231445 0.010 -0.8818
10662.597656 0.010 -0.8818
10662.963867 0.010 -0.8818
10663.330078 0.010 -0.8818
10663.696289 0.010 -0.8818
10664.062500 0.010 -0.8818
10664.428711 0.010 -0.8818
10664.794922 0.010 -0.8818
10665.161133 0.010 -0.8818
10665.527344 0.010 -0.8818
10665.893555 0.010 -0.8818
10666.259766 0.010 -0.8818
10666.625977 0.010 -0.8818
10666.992188 0.010 -0.8818
10667.358398 0.010 -0.8818
10667.724609 0.010 -0.8818
10668.090820 0.010 -0.8818
10668.457031 0.010 -0.8818
10668.823242 0.010 -0.8818
10669.189453 0.010 -0.8819
10669.555664 0.010 -0.8819
10669.921875 0.010 -0.8819
10670.288086 0.010 -0.8819
10670.654297 0.010 -0.8819
10671.020508 0.010 -0.8818
10671.386719 0.010 -0.8819
10671.752930 0.010 -0.8819
10672.119141 0.010 -0.8819
10672.485352 0.010 -0.8819
10672.851562 0.010 -0.8818
10673.217773 0.010 -0.8818
10673.583984 0.010 -0.8818
10673.950195 0.010 -0.8818
10674.316406 0.010 -0.8818
10674.682617 0.010 -0.8818
10675.048828 0.010 -0.8818
10675.415039 0.010 -0.8818
10675.781250 0.010 -0.8818
10676.147461 0.010 -0.8818
10676.513672 0.010 -0.8818
10676.879883 0.010 -0.8818
10677.246094 0.010 -0.8818
10677.612305 0.010 -0.8818
10677.978516 0.010 -0.8818
10678.344727 0.010 -0.8818
10678.710938 0.010 -0.8818
10679.077148 0.010 -0.8818
10679.443359 0.010 -0.8818
10679.809570 0.010 -0.8818
10680.175781 0.010 -0.8818
10680.541992 0.010 -0.8818
10680.908203 0.010 -0.8818
10681.274414 0.010 -0.8818
10681.640625 0.010 -0.8818
10682.006836 0.010 -0.8818
10682.373047 0.010 -0.8818
10682.739258 0.010 -0.8819
10683.105469 0.010 -0.8819
10683.471680 0.010 -0.8819
10683.837891 0.010 -0.8819
10684.204102 0.010 -0.8819
10684.570312 0.010 -0.8819
10684.936523 0.010 -0.8819
10685.302734 0.010 -0.8819
10685.668945 0.010 -0.8819
10686.035156 0.010 -0.8819
10686.401367 0.010 -0.8819
10686.767578 0.010 -0.8819
10687.133789 0.010 -0.8819
10687.500000 0.010 -0.8819
10687.866211 0.010 -0.8819
10688.232422 0.010 -0.8819
10688.598633 0.010 -0.8819
10688.964844 0.010 -0.8819
10689.331055 0.010 -0.8819
10689.697266 0.010 -0.8819
10690.063477 0.010 -0.8819
10690.429688 0.010 -0.8819
10690.795898 0.010 -0.8819
10691.162109 0.010 -0.8819
10691.528320 0.010 -0.8818
10691.894531 0.010 -0.8818
10692.260742 0.010 -0.8818
10692.626953 0.010 -0.8818
10692.993164 0.010 -0.8818
10693.359375 0.010 -0.8818
10693.725586 0.010 -0.8818
10694.091797 0.010 -0.8818
10694.458008 0.010 -0.8818
10694.824219 0.010 -0.8818
10695.190430 0.010 -0.8818
10695.556641 0.010 -0.8818
10695.922852 0.010 -0.8818
10696.289062 0.010 -0.8818
10696.655273 0.010 -0.8818
10697.021484 0.010 -0.8818
10697.387695 0.010 -0.8818
10697.753906 0.010 -0.8818
10698.120117 0.010 -0.8818
10698.486328 0.010 -0.8818
10698.852539 0.010 -0.8818
10699.218750 0.010 -0.8818
10699.584961 0.010 -0.8818
10699.951172 0.010 -0.8818
10700.317383 0.010 -0.8818
10700.683594 0.010 -0.8818
10701.049805 0.010 -0.8818
10701.416016 0.010 -0.8818
10701.782227 0.010 -0.8818
10702.148438 0.010 -0.8818
10702.514648 0.010 -0.8818
10702.880859 0.010 -0.8818
10703.247070 0.010 -0.8818
10703.613281 0.010 -0.8818
10703.979492 0.010 -0.8818
10704.345703 0.010 -0.8818
10704.711914 0.010 -0.8818
10705.078125 0.010 -0.8818
10705.444336 0.010 -0.8818
10705.810547 0.010 -0.8818
10706.176758 0.010 -0.8819
10706.542969 0.010 -0.8819
10706.909180 0.010 -0.8819
10707.275391 0.010 -0.8819
10707.641602 0.010 -0.8819
10708.007812 0.010 -0.8819
10708.374023 0.010 -0.8819
10708.740234 0.010 -0.8819
10709.106445 0.010 -0.8819
10709.472656 0.010 -0.8819
10709.838867 0.010 -0.8819
10710.205078 0.010 -0.8819
10710.571289 0.010 -0.8819
10710.937500 0.010 -0.8819
10711.303711 0.010 -0.8819
10711.669922 0.010 -0.8819
10712.036133 0.010 -0.8819
10712.402344 0.010 -0.8819
10712.768555 0.010 -0.8819
10713.134766 0.010 -0.8819
10713.500977 0.010 -0.8819
10713.867188 0.010 -0.8819
10714.233398 0.010 -0.8819
10714.599609 0.010 -0.8819
10714.965820 0.010 -0.8819
10715.332031 0.010 -0.8819
10715.698242 0.010 -0.8819
10716.064453 0.010 -0.8819
10716.430664 0.010 -0.8819
10716.796875 0.010 -0.8819
10717.163086 0.010 -0.8819
10717.529297 0.010 -0.8819
10717.895508 0.010 -0.8819
10718.261719 0.010 -0.8819
10718.627930 0.010 -0.8819
10718.994141 0.010 -0.8820
10719.360352 0.010 -0.8820
10719.726562 0.010 -0.8820
10720.092773 0.010 -0.8820
10720.458984 0.010 -0.8819
10720.825195 0.010 -0.8819
10721.191406 0.010 -0.8819
10721.557617 0.010 -0.8819
10721.923828 0.010 -0.8820
10722.290039 0.010 -0.8819
10722.656250 0.010 -0.8819
10723.022461 0.010 -0.8819
10723.388672 0.010 -0.8819
10723.754883 0.010 -0.8819
10724.121094 0.010 -0.8819
10724.487305 0.010 -0.8819
10724.853516 0.010 -0.8819
10725.219727 0.010 -0.8819
10725.585938 0.010 -0.8819
10725.952148 0.010 -0.8819
10726.318359 0.010 -0.8819
10726.684570 0.010 -0.8819
10727.050781 0.010 -0.8819
10727.416992 0.010 -0.8819
10727.783203 0.010 -0.8819
10728.149414 0.010 -0.8819
10728.515625 0.010 -0.8819
10728.881836 0.010 -0.8819
10729.248047 0.010 -0.8819
10729.614258 0.010 -0.8819
10729.980469 0.010 -0.8819
10730.346680 0.010 -0.8819
10730.712891 0.010 -0.8819
10731.079102 0.010 -0.8819
10731.445312 0.010 -0.8819
10731.811523 0.010 -0.8819
10732.177734 0.010 -0.8819
10732.543945 0.010 -0.8819
10732.910156 0.010 -0.8819
10733.276367 0.010 -0.8819
10733.642578 0.010 -0.8819
10734.008789 0.010 -0.8819
10734.375000 0.010 -0.8819
10734.741211 0.010 -0.8819
10735.107422 0.010 -0.8819
10735.473633 0.010 -0.8819
10735.839844 0.010 -0.8819
10736.206055 0.010 -0.8819
10736.572266 0.010 -0.8819
10736.938477 0.010 -0.8819
10737.304688 0.010 -0.8819
10737.670898 0.010 -0.8819
10738.037109 0.010 -0.8819
10738.403320 0.010 -0.8819
10738.769531 0.010 -0.8819
10739.135742 0.010 -0.8819
10739.501953 0.010 -0.8819
10739.868164 0.010 -0.8819
10740.234375 0.010 -0.8819
10740.600586 0.010 -0.8819
10740.966797 0.010 -0.8819
10741.333008 0.010 -0.8819
10741.699219 0.010 -0.8819
10742.065430 0.010 -0.8819
10742.431641 0.010 -0.8819
10742.797852 0.010 -0.8819
10743.164062 0.010 -0.8819
10743.530273 0.010 -0.8819
10743.896484 0.010 -0.8819
10744.262695 0.010 -0.8819
10744.628906 0.010 -0.8819
10744.995117 0.010 -0.8819
10745.361328 0.010 -0.8819
10745.727539 0.010 -0.8819
10746.093750 0.010 -0.8819
10746.459961 0.010 -0.8819
10746.826172 0.010 -0.8819
10747.192383 0.010 -0.8819
10747.558594 0.010 -0.8819
10747.924805 0.010 -0.8819
10748.291016 0.010 -0.8819
10748.657227 0.010 -0.8819
10749.023438 0.010 -0.8819
10749.389648 0.010 -0.8819
10749.755859 0.010 -0.8819
10750.122070 0.010 -0.8819
10750.488281 0.010 -0.8819
10750.854492 0.010 -0.8819
10751.220703 0.010 -0.8819
10751.586914 0.010 -0.8819
10751.953125 0.010 -0.8819
10752.319336 0.010 -0.8819
10752.685547 0.010 -0.8819
10753.051758 0.010 -0.8819
10753.417969 0.010 -0.8819
10753.784180 0.010 -0.8820
10754.150391 0.010 -0.8820
10754.516602 0.010 -0.8820
10754.882812 0.010 -0.8820
10755.249023 0.010 -0.8820
10755.615234 0.010 -0.8820
10755.981445 0.010 -0.8820
10756.347656 0.010 -0.8820
10756.713867 0.010 -0.8820
10757.080078 0.010 -0.8820
10757.446289 0.010 -0.8820
10757.812500 0.010 -0.8820
10758.178711 0.010 -0.8820
10758.544922 0.010 -0.8820
10758.911133 0.010 -0.8820
10759.277344 0.010 -0.8820
10759.643555 0.010 -0.8820
10760.009766 0.010 -0.8820
10760.375977 0.010 -0.8820
10760.742188 0.010 -0.8820
10761.108398 0.010 -0.8820
10761.474609 0.010 -0.8820
10761.840820 0.010 -0.8820
10762.207031 0.010 -0.8820
10762.573242 0.010 -0.8820
10762.939453 0.010 -0.8820
10763.305664 0.010 -0.8820
10763.671875 0.010 -0.8820
10764.038086 0.010 -0.8820
10764.404297 0.010 -0.8820
10764.770508 0.010 -0.8820
10765.136719 0.010 -0.8820
10765.502930 0.010 -0.8820
10765.869141 0.010 -0.8820
10766.235352 0.010 -0.8820
10766.601562 0.010 -0.8820
10766.967773 0.010 -0.8820
10767.333984 0.010 -0.8820
10767.700195 0.010 -0.8820
10768.066406 0.010 -0.8820
10768.432617 0.010 -0.8820
10768.798828 0.010 -0.8820
10769.165039 0.010 -0.8820
10769.531250 0.010 -0.8820
10769.897461 0.010 -0.8820
10770.263672 0.010 -0.8820
10770.629883 0.010 -0.8820
10770.996094 0.010 -0.8820
10771.362305 0.010 -0.8820
10771.728516 0.010 -0.8821
10772.094727 0.010 -0.8821
10772.460938 0.010 -0.8821
10772.827148 0.010 -0.8821
10773.193359 0.010 -0.8821
10773.559570 0.010 -0.8821
10773.925781 0.010 -0.8821
10774.291992 0.010 -0.8821
10774.658203 0.010 -0.8821
10775.024414 0.010 -0.8821
10775.390625 0.010 -0.8821
10775.756836 0.010 -0.8821
10776.123047 0.010 -0.8821
10776.489258 0.010 -0.8821
10776.855469 0.010 -0.8821
10777.221680 0.010 -0.8820
10777.587891 0.010 -0.8820
10777.954102 0.010 -0.8820
10778.320312 0.010 -0.8820
10778.686523 0.010 -0.8820
10779.052734 0.010 -0.8820
10779.418945 0.010 -0.8820
10779.785156 0.010 -0.8820
10780.151367 0.010 -0.8820
10780.517578 0.010 -0.8821
10780.883789 0.010 -0.8821
10781.250000 0.010 -0.8821
10781.616211 0.010 -0.8821
10781.982422 0.010 -0.8821
10782.348633 0.010 -0.8821
10782.714844 0.010 -0.8821
10783.081055 0.010 -0.8821
10783.447266 0.010 -0.8821
10783.813477 0.010 -0.8821
10784.179688 0.010 -0.8821
10784.545898 0.010 -0.8821
10784.912109 0.010 -0.8821
10785.278320 0.010 -0.8821
10785.644531 0.010 -0.8821
10786.010742 0.010 -0.8821
10786.376953 0.010 -0.8821
10786.743164 0.010 -0.8821
10787.109375 0.010 -0.8821
10787.475586 0.010 -0.8821
10787.841797 0.010 -0.8822
10788.208008 0.010 -0.8822
10788.574219 0.010 -0.8821
10788.940430 0.010 -0.8821
10789.306641 0.010 -0.8821
10789.672852 0.010 -0.8821
10790.039062 0.010 -0.8821
10790.405273 0.010 -0.8821
10790.771484 0.010 -0.8821
10791.137695 0.010 -0.8821
10791.503906 0.010 -0.8821
10791.870117 0.010 -0.8821
10792.236328 0.010 -0.8821
10792.602539 0.010 -0.8821
10792.968750 0.010 -0.8821
10793.334961 0.010 -0.8821
10793.701172 0.010 -0.8821
10794.067383 0.010 -0.8821
10794.433594 0.010 -0.8821
10794.799805 0.010 -0.8821
10795.166016 0.010 -0.8821
10795.532227 0.010 -0.8821
10795.898438 0.010 -0.8821
10796.264648 0.010 -0.8821
10796.630859 0.010 -0.8821
10796.997070 0.010 -0.8821
10797.363281 0.010 -0.8821
10797.729492 0.010 -0.8821
10798.095703 0.010 -0.8821
10798.461914 0.010 -0.8822
10798.828125 0.010 -0.8822
10799.194336 0.010 -0.8822
10799.560547 0.010 -0.8822
10799.926758 0.010 -0.8822
10800.292969 0.010 -0.8822
10800.659180 0.010 -0.8822
10801.025391 0.010 -0.8822
10801.391602 0.010 -0.8822
10801.757812 0.010 -0.8822
10802.124023 0.010 -0.8822
10802.490234 0.010 -0.8822
