* Measurement data measured by REW V5.19
* Source: ?ио??? (Umik-1  Gain: 18dB  , MICROPHONE (?б┬??), L, volume: 0.530
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Oct 12, 2021 10:59:11 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 87.4 dB
* Note: focus_l
* Measurement: L
* Smoothing: Variable
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9166.625977 89.155 -165.2725
9166.992188 89.155 -165.6553
9167.358398 89.155 -166.0381
9167.724609 89.154 -166.4209
9168.090820 89.154 -166.8037
9168.457031 89.154 -167.1865
9168.823242 89.154 -167.5693
9169.189453 89.154 -167.9521
9169.555664 89.154 -168.3350
9169.921875 89.154 -168.7178
9170.288086 89.154 -169.1006
9170.654297 89.154 -169.4834
9171.020508 89.154 -169.8662
9171.386719 89.154 -170.2490
9171.752930 89.153 -170.6318
9172.119141 89.153 -171.0146
9172.485352 89.153 -171.3975
9172.851562 89.153 -171.7803
9173.217773 89.153 -172.1631
9173.583984 89.153 -172.5459
9173.950195 89.153 -172.9287
9174.316406 89.153 -173.3115
9174.682617 89.153 -173.6943
9175.048828 89.153 -174.0771
9175.415039 89.153 -174.4600
9175.781250 89.153 -174.8428
9176.147461 89.152 -175.2256
9176.513672 89.152 -175.6084
9176.879883 89.152 -175.9912
9177.246094 89.152 -176.3740
9177.612305 89.152 -176.7568
9177.978516 89.152 -177.1396
9178.344727 89.152 -177.5225
9178.710938 89.152 -177.9053
9179.077148 89.152 -178.2881
9179.443359 89.152 -178.6709
9179.809570 89.152 -179.0537
9180.175781 89.151 -179.4365
9180.541992 89.151 -179.8193
9180.908203 89.151 179.7979
9181.274414 89.151 179.4150
9181.640625 89.151 179.0322
9182.006836 89.151 178.6494
9182.373047 89.151 178.2666
9182.739258 89.151 177.8838
9183.105469 89.151 177.5010
9183.471680 89.151 177.1182
9183.837891 89.151 176.7354
9184.204102 89.150 176.3525
9184.570312 89.150 175.9697
9184.936523 89.150 175.5869
9185.302734 89.150 175.2041
9185.668945 89.150 174.8213
9186.035156 89.150 174.4385
9186.401367 89.150 174.0557
9186.767578 89.150 173.6729
9187.133789 89.150 173.2900
9187.500000 89.150 172.9072
9187.866211 89.150 172.5244
9188.232422 89.150 172.1416
9188.598633 89.149 171.7588
9188.964844 89.149 171.3760
9189.331055 89.149 170.9932
9189.697266 89.149 170.6104
9190.063477 89.149 170.2275
9190.429688 89.149 169.8447
9190.795898 89.149 169.4619
9191.162109 89.149 169.0791
9191.528320 89.149 168.6963
9191.894531 89.149 168.3145
9192.260742 89.149 167.9326
9192.626953 89.149 167.5508
9192.993164 89.148 167.1689
9193.359375 89.148 166.7871
9193.725586 89.148 166.4053
9194.091797 89.148 166.0234
9194.458008 89.148 165.6416
9194.824219 89.148 165.2598
9195.190430 89.148 164.8779
9195.556641 89.148 164.4961
9195.922852 89.148 164.1143
9196.289062 89.148 163.7324
9196.655273 89.148 163.3506
9197.021484 89.147 162.9688
9197.387695 89.147 162.5869
9197.753906 89.147 162.2051
9198.120117 89.147 161.8232
9198.486328 89.147 161.4414
9198.852539 89.147 161.0596
9199.218750 89.147 160.6777
9199.584961 89.147 160.2959
9199.951172 89.147 159.9141
9200.317383 89.147 159.5322
9200.683594 89.147 159.1504
9201.049805 89.147 158.7686
9201.416016 89.146 158.3867
9201.782227 89.146 158.0049
9202.148438 89.146 157.6230
9202.514648 89.146 157.2412
9202.880859 89.146 156.8594
9203.247070 89.146 156.4775
9203.613281 89.146 156.0957
9203.979492 89.146 155.7139
9204.345703 89.146 155.3320
9204.711914 89.146 154.9502
9205.078125 89.146 154.5684
9205.444336 89.146 154.1865
9205.810547 89.145 153.8047
9206.176758 89.145 153.4229
9206.542969 89.145 153.0410
9206.909180 89.145 152.6592
9207.275391 89.145 152.2773
9207.641602 89.145 151.8955
9208.007812 89.145 151.5137
9208.374023 89.145 151.1318
9208.740234 89.145 150.7500
9209.106445 89.145 150.3682
9209.472656 89.145 149.9863
9209.838867 89.145 149.6045
9210.205078 89.144 149.2227
9210.571289 89.144 148.8408
9210.937500 89.144 148.4590
9211.303711 89.144 148.0771
9211.669922 89.144 147.6953
9212.036133 89.144 147.3135
9212.402344 89.144 146.9316
9212.768555 89.144 146.5498
9213.134766 89.144 146.1680
9213.500977 89.144 145.7861
9213.867188 89.144 145.4043
9214.233398 89.144 145.0225
9214.599609 89.143 144.6406
9214.965820 89.143 144.2588
9215.332031 89.143 143.8770
9215.698242 89.143 143.4951
9216.064453 89.143 143.1133
9216.430664 89.143 142.7314
9216.796875 89.143 142.3496
9217.163086 89.143 141.9678
9217.529297 89.143 141.5859
9217.895508 89.143 141.2041
9218.261719 89.143 140.8223
9218.627930 89.143 140.4404
9218.994141 89.142 140.0586
9219.360352 89.142 139.6768
9219.726562 89.142 139.2949
9220.092773 89.142 138.9131
9220.458984 89.142 138.5312
9220.825195 89.142 138.1494
9221.191406 89.142 137.7676
9221.557617 89.142 137.3857
9221.923828 89.142 137.0039
9222.290039 89.142 136.6221
9222.656250 89.142 136.2402
9223.022461 89.142 135.8584
9223.388672 89.142 135.4766
9223.754883 89.141 135.0947
9224.121094 89.141 134.7129
9224.487305 89.141 134.3311
9224.853516 89.141 133.9492
9225.219727 89.141 133.5674
9225.585938 89.141 133.1855
9225.952148 89.141 132.8037
9226.318359 89.141 132.4219
9226.684570 89.141 132.0400
9227.050781 89.141 131.6582
9227.416992 89.141 131.2764
9227.783203 89.141 130.8945
9228.149414 89.140 130.5127
9228.515625 89.140 130.1309
9228.881836 89.140 129.7490
9229.248047 89.140 129.3672
9229.614258 89.140 128.9854
9229.980469 89.140 128.6035
9230.346680 89.140 128.2217
9230.712891 89.140 127.8398
9231.079102 89.140 127.4580
9231.445312 89.140 127.0762
9231.811523 89.140 126.6943
9232.177734 89.140 126.3125
9232.543945 89.140 125.9307
9232.910156 89.139 125.5488
9233.276367 89.139 125.1670
9233.642578 89.139 124.7852
9234.008789 89.139 124.4033
9234.375000 89.139 124.0215
9234.741211 89.139 123.6396
9235.107422 89.139 123.2578
9235.473633 89.139 122.8760
9235.839844 89.139 122.4941
9236.206055 89.139 122.1123
9236.572266 89.139 121.7305
9236.938477 89.139 121.3486
9237.304688 89.138 120.9668
9237.670898 89.138 120.5850
9238.037109 89.138 120.2031
9238.403320 89.138 119.8213
9238.769531 89.138 119.4395
9239.135742 89.138 119.0576
9239.501953 89.138 118.6758
9239.868164 89.138 118.2939
9240.234375 89.138 117.9131
9240.600586 89.138 117.5322
9240.966797 89.138 117.1514
9241.333008 89.138 116.7705
9241.699219 89.138 116.3896
9242.065430 89.137 116.0088
9242.431641 89.137 115.6279
9242.797852 89.137 115.2471
9243.164062 89.137 114.8662
9243.530273 89.137 114.4854
9243.896484 89.137 114.1045
9244.262695 89.137 113.7236
9244.628906 89.137 113.3428
9244.995117 89.137 112.9619
9245.361328 89.137 112.5811
9245.727539 89.137 112.2002
9246.093750 89.137 111.8193
9246.459961 89.137 111.4385
9246.826172 89.136 111.0576
9247.192383 89.136 110.6768
9247.558594 89.136 110.2959
9247.924805 89.136 109.9150
9248.291016 89.136 109.5342
9248.657227 89.136 109.1533
9249.023438 89.136 108.7725
9249.389648 89.136 108.3916
9249.755859 89.136 108.0107
9250.122070 89.136 107.6299
9250.488281 89.136 107.2490
9250.854492 89.136 106.8682
9251.220703 89.136 106.4873
9251.586914 89.135 106.1064
9251.953125 89.135 105.7256
9252.319336 89.135 105.3447
9252.685547 89.135 104.9639
9253.051758 89.135 104.5830
9253.417969 89.135 104.2021
9253.784180 89.135 103.8213
9254.150391 89.135 103.4404
9254.516602 89.135 103.0596
9254.882812 89.135 102.6787
9255.249023 89.135 102.2979
9255.615234 89.135 101.9170
9255.981445 89.135 101.5361
9256.347656 89.134 101.1553
9256.713867 89.134 100.7744
9257.080078 89.134 100.3936
9257.446289 89.134 100.0127
9257.812500 89.134 99.6318
9258.178711 89.134 99.2510
9258.544922 89.134 98.8701
9258.911133 89.134 98.4893
9259.277344 89.134 98.1084
9259.643555 89.134 97.7275
9260.009766 89.134 97.3467
9260.375977 89.134 96.9658
9260.742188 89.134 96.5850
9261.108398 89.133 96.2041
9261.474609 89.133 95.8232
9261.840820 89.133 95.4424
9262.207031 89.133 95.0615
9262.573242 89.133 94.6807
9262.939453 89.133 94.2998
9263.305664 89.133 93.9189
9263.671875 89.133 93.5381
9264.038086 89.133 93.1572
9264.404297 89.133 92.7764
9264.770508 89.133 92.3955
9265.136719 89.133 92.0146
9265.502930 89.133 91.6338
9265.869141 89.133 91.2529
9266.235352 89.132 90.8721
9266.601562 89.132 90.4912
9266.967773 89.132 90.1104
9267.333984 89.132 89.7295
9267.700195 89.132 89.3486
9268.066406 89.132 88.9678
9268.432617 89.132 88.5869
9268.798828 89.132 88.2061
9269.165039 89.132 87.8252
9269.531250 89.132 87.4443
9269.897461 89.132 87.0635
9270.263672 89.132 86.6826
9270.629883 89.132 86.3018
9270.996094 89.131 85.9209
9271.362305 89.131 85.5400
9271.728516 89.131 85.1592
9272.094727 89.131 84.7783
9272.460938 89.131 84.3975
9272.827148 89.131 84.0166
9273.193359 89.131 83.6357
9273.559570 89.131 83.2549
9273.925781 89.131 82.8740
9274.291992 89.131 82.4932
9274.658203 89.131 82.1123
9275.024414 89.131 81.7314
9275.390625 89.131 81.3506
9275.756836 89.131 80.9697
9276.123047 89.130 80.5889
9276.489258 89.130 80.2080
9276.855469 89.130 79.8271
9277.221680 89.130 79.4463
9277.587891 89.130 79.0654
9277.954102 89.130 78.6846
9278.320312 89.130 78.3037
9278.686523 89.130 77.9229
9279.052734 89.130 77.5420
9279.418945 89.130 77.1611
9279.785156 89.130 76.7803
9280.151367 89.130 76.3994
9280.517578 89.130 76.0186
9280.883789 89.130 75.6377
9281.250000 89.129 75.2568
9281.616211 89.129 74.8760
9281.982422 89.129 74.4951
9282.348633 89.129 74.1143
9282.714844 89.129 73.7334
9283.081055 89.129 73.3525
9283.447266 89.129 72.9717
9283.813477 89.129 72.5908
9284.179688 89.129 72.2100
9284.545898 89.129 71.8291
9284.912109 89.129 71.4482
9285.278320 89.129 71.0674
9285.644531 89.129 70.6865
9286.010742 89.129 70.3057
9286.376953 89.128 69.9248
9286.743164 89.128 69.5439
9287.109375 89.128 69.1631
9287.475586 89.128 68.7822
9287.841797 89.128 68.4014
9288.208008 89.128 68.0205
9288.574219 89.128 67.6396
9288.940430 89.128 67.2588
9289.306641 89.128 66.8789
9289.672852 89.128 66.4990
9290.039062 89.128 66.1191
9290.405273 89.128 65.7393
9290.771484 89.128 65.3594
9291.137695 89.128 64.9795
9291.503906 89.127 64.5996
9291.870117 89.127 64.2197
9292.236328 89.127 63.8398
9292.602539 89.127 63.4600
9292.968750 89.127 63.0801
9293.334961 89.127 62.7002
9293.701172 89.127 62.3203
9294.067383 89.127 61.9404
9294.433594 89.127 61.5605
9294.799805 89.127 61.1807
9295.166016 89.127 60.8008
9295.532227 89.127 60.4209
9295.898438 89.127 60.0410
9296.264648 89.127 59.6611
9296.630859 89.126 59.2812
9296.997070 89.126 58.9014
9297.363281 89.126 58.5215
9297.729492 89.126 58.1416
9298.095703 89.126 57.7617
9298.461914 89.126 57.3818
9298.828125 89.126 57.0020
9299.194336 89.126 56.6221
9299.560547 89.126 56.2422
9299.926758 89.126 55.8623
9300.292969 89.126 55.4824
9300.659180 89.126 55.1025
9301.025391 89.126 54.7227
9301.391602 89.126 54.3428
9301.757812 89.126 53.9629
9302.124023 89.125 53.5830
9302.490234 89.125 53.2031
9302.856445 89.125 52.8232
9303.222656 89.125 52.4434
9303.588867 89.125 52.0635
9303.955078 89.125 51.6836
9304.321289 89.125 51.3037
9304.687500 89.125 50.9238
9305.053711 89.125 50.5439
9305.419922 89.125 50.1641
9305.786133 89.125 49.7842
9306.152344 89.125 49.4043
9306.518555 89.125 49.0244
9306.884766 89.125 48.6445
9307.250977 89.124 48.2646
9307.617188 89.124 47.8848
9307.983398 89.124 47.5049
9308.349609 89.124 47.1250
9308.715820 89.124 46.7451
9309.082031 89.124 46.3652
9309.448242 89.124 45.9854
9309.814453 89.124 45.6055
9310.180664 89.124 45.2256
9310.546875 89.124 44.8457
9310.913086 89.124 44.4658
9311.279297 89.124 44.0859
9311.645508 89.124 43.7061
9312.011719 89.124 43.3262
9312.377930 89.124 42.9463
9312.744141 89.123 42.5664
9313.110352 89.123 42.1865
9313.476562 89.123 41.8066
9313.842773 89.123 41.4268
9314.208984 89.123 41.0469
9314.575195 89.123 40.6670
9314.941406 89.123 40.2871
9315.307617 89.123 39.9072
9315.673828 89.123 39.5273
9316.040039 89.123 39.1475
9316.406250 89.123 38.7676
9316.772461 89.123 38.3877
9317.138672 89.123 38.0078
9317.504883 89.123 37.6279
9317.871094 89.123 37.2480
9318.237305 89.122 36.8682
9318.603516 89.122 36.4883
9318.969727 89.122 36.1084
9319.335938 89.122 35.7285
9319.702148 89.122 35.3486
9320.068359 89.122 34.9688
9320.434570 89.122 34.5889
9320.800781 89.122 34.2090
9321.166992 89.122 33.8291
9321.533203 89.122 33.4492
9321.899414 89.122 33.0693
9322.265625 89.122 32.6895
9322.631836 89.122 32.3096
9322.998047 89.122 31.9297
9323.364258 89.122 31.5498
9323.730469 89.122 31.1699
9324.096680 89.121 30.7900
9324.462891 89.121 30.4102
9324.829102 89.121 30.0303
9325.195312 89.121 29.6504
9325.561523 89.121 29.2705
9325.927734 89.121 28.8906
9326.293945 89.121 28.5107
9326.660156 89.121 28.1309
9327.026367 89.121 27.7510
9327.392578 89.121 27.3711
9327.758789 89.121 26.9912
9328.125000 89.121 26.6113
9328.491211 89.121 26.2314
9328.857422 89.121 25.8516
9329.223633 89.121 25.4717
9329.589844 89.120 25.0918
9329.956055 89.120 24.7119
9330.322266 89.120 24.3320
9330.688477 89.120 23.9521
9331.054688 89.120 23.5723
9331.420898 89.120 23.1924
9331.787109 89.120 22.8125
9332.153320 89.120 22.4326
9332.519531 89.120 22.0527
9332.885742 89.120 21.6729
9333.251953 89.120 21.2930
9333.618164 89.120 20.9131
9333.984375 89.120 20.5332
9334.350586 89.120 20.1533
9334.716797 89.120 19.7734
9335.083008 89.120 19.3936
9335.449219 89.119 19.0137
9335.815430 89.119 18.6338
9336.181641 89.119 18.2539
9336.547852 89.119 17.8740
9336.914062 89.119 17.4941
9337.280273 89.119 17.1143
9337.646484 89.119 16.7344
9338.012695 89.119 16.3545
9338.378906 89.119 15.9756
9338.745117 89.119 15.5967
9339.111328 89.119 15.2178
9339.477539 89.119 14.8389
9339.843750 89.119 14.4600
9340.209961 89.119 14.0811
9340.576172 89.119 13.7021
9340.942383 89.119 13.3232
9341.308594 89.118 12.9443
9341.674805 89.118 12.5654
9342.041016 89.118 12.1865
9342.407227 89.118 11.8076
9342.773438 89.118 11.4287
9343.139648 89.118 11.0498
9343.505859 89.118 10.6709
9343.872070 89.118 10.2920
9344.238281 89.118 9.9131
9344.604492 89.118 9.5342
9344.970703 89.118 9.1553
9345.336914 89.118 8.7764
9345.703125 89.118 8.3975
9346.069336 89.118 8.0186
9346.435547 89.118 7.6396
9346.801758 89.118 7.2607
9347.167969 89.118 6.8818
9347.534180 89.117 6.5029
9347.900391 89.117 6.1240
9348.266602 89.117 5.7451
9348.632812 89.117 5.3662
9348.999023 89.117 4.9873
9349.365234 89.117 4.6084
9349.731445 89.117 4.2295
9350.097656 89.117 3.8506
9350.463867 89.117 3.4717
9350.830078 89.117 3.0928
9351.196289 89.117 2.7139
9351.562500 89.117 2.3350
9351.928711 89.117 1.9561
9352.294922 89.117 1.5771
9352.661133 89.117 1.1982
9353.027344 89.117 0.8193
9353.393555 89.116 0.4404
9353.759766 89.116 0.0615
9354.125977 89.116 -0.3174
9354.492188 89.116 -0.6963
9354.858398 89.116 -1.0752
9355.224609 89.116 -1.4541
9355.590820 89.116 -1.8330
9355.957031 89.116 -2.2119
9356.323242 89.116 -2.5908
9356.689453 89.116 -2.9697
9357.055664 89.116 -3.3486
9357.421875 89.116 -3.7275
9357.788086 89.116 -4.1064
9358.154297 89.116 -4.4854
9358.520508 89.116 -4.8643
9358.886719 89.116 -5.2432
9359.252930 89.116 -5.6221
9359.619141 89.115 -6.0010
9359.985352 89.115 -6.3799
9360.351562 89.115 -6.7588
9360.717773 89.115 -7.1377
9361.083984 89.115 -7.5166
9361.450195 89.115 -7.8955
9361.816406 89.115 -8.2744
9362.182617 89.115 -8.6533
9362.548828 89.115 -9.0322
9362.915039 89.115 -9.4111
9363.281250 89.115 -9.7900
9363.647461 89.115 -10.1689
9364.013672 89.115 -10.5479
9364.379883 89.115 -10.9268
9364.746094 89.115 -11.3057
9365.112305 89.115 -11.6846
9365.478516 89.115 -12.0635
9365.844727 89.115 -12.4424
9366.210938 89.114 -12.8213
9366.577148 89.114 -13.2002
9366.943359 89.114 -13.5791
9367.309570 89.114 -13.9580
9367.675781 89.114 -14.3369
9368.041992 89.114 -14.7158
9368.408203 89.114 -15.0947
9368.774414 89.114 -15.4736
9369.140625 89.114 -15.8525
9369.506836 89.114 -16.2314
9369.873047 89.114 -16.6104
9370.239258 89.114 -16.9893
9370.605469 89.114 -17.3682
9370.971680 89.114 -17.7471
9371.337891 89.114 -18.1260
9371.704102 89.114 -18.5049
9372.070312 89.114 -18.8838
9372.436523 89.113 -19.2627
9372.802734 89.113 -19.6416
9373.168945 89.113 -20.0205
9373.535156 89.113 -20.3994
9373.901367 89.113 -20.7783
9374.267578 89.113 -21.1572
9374.633789 89.113 -21.5361
9375.000000 89.113 -21.9150
9375.366211 89.113 -22.2939
9375.732422 89.113 -22.6729
9376.098633 89.113 -23.0518
9376.464844 89.113 -23.4307
9376.831055 89.113 -23.8096
9377.197266 89.113 -24.1885
9377.563477 89.113 -24.5674
9377.929688 89.113 -24.9463
9378.295898 89.113 -25.3252
9378.662109 89.113 -25.7041
9379.028320 89.112 -26.0830
9379.394531 89.112 -26.4619
9379.760742 89.112 -26.8408
9380.126953 89.112 -27.2197
9380.493164 89.112 -27.5986
9380.859375 89.112 -27.9775
9381.225586 89.112 -28.3564
9381.591797 89.112 -28.7354
9381.958008 89.112 -29.1143
9382.324219 89.112 -29.4932
9382.690430 89.112 -29.8721
9383.056641 89.112 -30.2510
9383.422852 89.112 -30.6299
9383.789062 89.112 -31.0088
9384.155273 89.112 -31.3877
9384.521484 89.112 -31.7666
9384.887695 89.112 -32.1455
9385.253906 89.112 -32.5244
9385.620117 89.112 -32.9033
9385.986328 89.111 -33.2822
9386.352539 89.111 -33.6611
9386.718750 89.111 -34.0400
9387.084961 89.111 -34.4189
9387.451172 89.111 -34.7979
9387.817383 89.111 -35.1758
9388.183594 89.111 -35.5537
9388.549805 89.111 -35.9316
9388.916016 89.111 -36.3096
9389.282227 89.111 -36.6875
9389.648438 89.111 -37.0654
9390.014648 89.111 -37.4434
9390.380859 89.111 -37.8213
9390.747070 89.111 -38.1992
9391.113281 89.111 -38.5771
9391.479492 89.111 -38.9551
9391.845703 89.111 -39.3330
9392.211914 89.111 -39.7109
9392.578125 89.111 -40.0889
9392.944336 89.110 -40.4668
9393.310547 89.110 -40.8447
9393.676758 89.110 -41.2227
9394.042969 89.110 -41.6006
9394.409180 89.110 -41.9785
9394.775391 89.110 -42.3564
9395.141602 89.110 -42.7344
9395.507812 89.110 -43.1123
9395.874023 89.110 -43.4902
9396.240234 89.110 -43.8682
9396.606445 89.110 -44.2461
9396.972656 89.110 -44.6240
9397.338867 89.110 -45.0020
9397.705078 89.110 -45.3799
9398.071289 89.110 -45.7578
9398.437500 89.110 -46.1357
9398.803711 89.110 -46.5137
9399.169922 89.110 -46.8916
9399.536133 89.110 -47.2695
9399.902344 89.109 -47.6475
9400.268555 89.109 -48.0254
9400.634766 89.109 -48.4033
9401.000977 89.109 -48.7812
9401.367188 89.109 -49.1592
9401.733398 89.109 -49.5371
9402.099609 89.109 -49.9150
9402.465820 89.109 -50.2930
9402.832031 89.109 -50.6709
9403.198242 89.109 -51.0488
9403.564453 89.109 -51.4268
9403.930664 89.109 -51.8047
9404.296875 89.109 -52.1826
9404.663086 89.109 -52.5605
9405.029297 89.109 -52.9385
9405.395508 89.109 -53.3164
9405.761719 89.109 -53.6943
9406.127930 89.109 -54.0723
9406.494141 89.109 -54.4502
9406.860352 89.109 -54.8281
9407.226562 89.108 -55.2061
9407.592773 89.108 -55.5840
9407.958984 89.108 -55.9619
9408.325195 89.108 -56.3398
9408.691406 89.108 -56.7178
9409.057617 89.108 -57.0957
9409.423828 89.108 -57.4736
9409.790039 89.108 -57.8516
9410.156250 89.108 -58.2295
9410.522461 89.108 -58.6074
9410.888672 89.108 -58.9854
9411.254883 89.108 -59.3633
9411.621094 89.108 -59.7412
9411.987305 89.108 -60.1191
9412.353516 89.108 -60.4971
9412.719727 89.108 -60.8750
9413.085938 89.108 -61.2529
9413.452148 89.108 -61.6309
9413.818359 89.108 -62.0088
9414.184570 89.108 -62.3867
9414.550781 89.108 -62.7646
9414.916992 89.107 -63.1426
9415.283203 89.107 -63.5205
9415.649414 89.107 -63.8984
9416.015625 89.107 -64.2764
9416.381836 89.107 -64.6543
9416.748047 89.107 -65.0322
9417.114258 89.107 -65.4102
9417.480469 89.107 -65.7881
9417.846680 89.107 -66.1660
9418.212891 89.107 -66.5439
9418.579102 89.107 -66.9219
9418.945312 89.107 -67.2998
9419.311523 89.107 -67.6777
9419.677734 89.107 -68.0557
9420.043945 89.107 -68.4336
9420.410156 89.107 -68.8115
9420.776367 89.107 -69.1895
9421.142578 89.107 -69.5674
9421.508789 89.107 -69.9453
9421.875000 89.107 -70.3232
9422.241211 89.107 -70.7012
9422.607422 89.106 -71.0791
9422.973633 89.106 -71.4570
9423.339844 89.106 -71.8350
9423.706055 89.106 -72.2129
9424.072266 89.106 -72.5908
9424.438477 89.106 -72.9688
9424.804688 89.106 -73.3467
9425.170898 89.106 -73.7246
9425.537109 89.106 -74.1025
9425.903320 89.106 -74.4805
9426.269531 89.106 -74.8584
9426.635742 89.106 -75.2363
9427.001953 89.106 -75.6143
9427.368164 89.106 -75.9922
9427.734375 89.106 -76.3701
9428.100586 89.106 -76.7480
9428.466797 89.106 -77.1260
9428.833008 89.106 -77.5039
9429.199219 89.106 -77.8818
9429.565430 89.106 -78.2598
9429.931641 89.106 -78.6377
9430.297852 89.106 -79.0156
9430.664062 89.105 -79.3936
9431.030273 89.105 -79.7715
9431.396484 89.105 -80.1494
9431.762695 89.105 -80.5273
9432.128906 89.105 -80.9053
9432.495117 89.105 -81.2832
9432.861328 89.105 -81.6611
9433.227539 89.105 -82.0391
9433.593750 89.105 -82.4170
9433.959961 89.105 -82.7949
9434.326172 89.105 -83.1729
9434.692383 89.105 -83.5508
9435.058594 89.105 -83.9287
9435.424805 89.105 -84.3066
9435.791016 89.105 -84.6846
9436.157227 89.105 -85.0625
9436.523438 89.105 -85.4395
9436.889648 89.105 -85.8164
9437.255859 89.105 -86.1934
9437.622070 89.105 -86.5703
9437.988281 89.105 -86.9473
9438.354492 89.105 -87.3242
9438.720703 89.105 -87.7012
9439.086914 89.104 -88.0781
9439.453125 89.104 -88.4551
9439.819336 89.104 -88.8320
9440.185547 89.104 -89.2090
9440.551758 89.104 -89.5859
9440.917969 89.104 -89.9629
9441.284180 89.104 -90.3398
9441.650391 89.104 -90.7168
9442.016602 89.104 -91.0938
9442.382812 89.104 -91.4707
9442.749023 89.104 -91.8477
9443.115234 89.104 -92.2246
9443.481445 89.104 -92.6016
9443.847656 89.104 -92.9785
9444.213867 89.104 -93.3555
9444.580078 89.104 -93.7324
9444.946289 89.104 -94.1094
9445.312500 89.104 -94.4863
9445.678711 89.104 -94.8633
9446.044922 89.104 -95.2402
9446.411133 89.104 -95.6172
9446.777344 89.104 -95.9941
9447.143555 89.104 -96.3711
9447.509766 89.104 -96.7480
9447.875977 89.103 -97.1250
9448.242188 89.103 -97.5020
9448.608398 89.103 -97.8789
9448.974609 89.103 -98.2559
9449.340820 89.103 -98.6328
9449.707031 89.103 -99.0098
9450.073242 89.103 -99.3867
9450.439453 89.103 -99.7637
9450.805664 89.103 -100.1406
9451.171875 89.103 -100.5176
9451.538086 89.103 -100.8945
9451.904297 89.103 -101.2715
9452.270508 89.103 -101.6484
9452.636719 89.103 -102.0254
9453.002930 89.103 -102.4023
9453.369141 89.103 -102.7793
9453.735352 89.103 -103.1562
9454.101562 89.103 -103.5332
9454.467773 89.103 -103.9102
9454.833984 89.103 -104.2871
9455.200195 89.103 -104.6641
9455.566406 89.103 -105.0410
9455.932617 89.103 -105.4180
9456.298828 89.103 -105.7949
9456.665039 89.103 -106.1719
9457.031250 89.102 -106.5488
9457.397461 89.102 -106.9258
9457.763672 89.102 -107.3027
9458.129883 89.102 -107.6797
9458.496094 89.102 -108.0566
9458.862305 89.102 -108.4336
9459.228516 89.102 -108.8105
9459.594727 89.102 -109.1875
9459.960938 89.102 -109.5645
9460.327148 89.102 -109.9414
9460.693359 89.102 -110.3184
9461.059570 89.102 -110.6953
9461.425781 89.102 -111.0723
9461.791992 89.102 -111.4492
9462.158203 89.102 -111.8262
9462.524414 89.102 -112.2031
9462.890625 89.102 -112.5801
9463.256836 89.102 -112.9570
9463.623047 89.102 -113.3340
9463.989258 89.102 -113.7109
9464.355469 89.102 -114.0879
9464.721680 89.102 -114.4648
9465.087891 89.102 -114.8418
9465.454102 89.102 -115.2188
9465.820312 89.102 -115.5957
9466.186523 89.102 -115.9727
9466.552734 89.101 -116.3496
9466.918945 89.101 -116.7266
9467.285156 89.101 -117.1035
9467.651367 89.101 -117.4805
9468.017578 89.101 -117.8574
9468.383789 89.101 -118.2344
9468.750000 89.101 -118.6113
9469.116211 89.101 -118.9883
9469.482422 89.101 -119.3652
9469.848633 89.101 -119.7422
9470.214844 89.101 -120.1191
9470.581055 89.101 -120.4961
9470.947266 89.101 -120.8730
9471.313477 89.101 -121.2500
9471.679688 89.101 -121.6270
9472.045898 89.101 -122.0039
9472.412109 89.101 -122.3809
9472.778320 89.101 -122.7578
9473.144531 89.101 -123.1348
9473.510742 89.101 -123.5117
9473.876953 89.101 -123.8887
9474.243164 89.101 -124.2656
9474.609375 89.101 -124.6426
9474.975586 89.101 -125.0195
9475.341797 89.101 -125.3965
9475.708008 89.101 -125.7734
9476.074219 89.101 -126.1504
9476.440430 89.101 -126.5273
9476.806641 89.100 -126.9043
9477.172852 89.100 -127.2812
9477.539062 89.100 -127.6582
9477.905273 89.100 -128.0352
9478.271484 89.100 -128.4121
9478.637695 89.100 -128.7891
9479.003906 89.100 -129.1660
9479.370117 89.100 -129.5430
9479.736328 89.100 -129.9199
9480.102539 89.100 -130.2969
9480.468750 89.100 -130.6738
9480.834961 89.100 -131.0508
9481.201172 89.100 -131.4277
9481.567383 89.100 -131.8047
9481.933594 89.100 -132.1816
9482.299805 89.100 -132.5586
9482.666016 89.100 -132.9355
9483.032227 89.100 -133.3125
9483.398438 89.100 -133.6895
9483.764648 89.100 -134.0664
9484.130859 89.100 -134.4434
9484.497070 89.100 -134.8203
9484.863281 89.100 -135.1973
9485.229492 89.100 -135.5732
9485.595703 89.100 -135.9492
9485.961914 89.100 -136.3252
9486.328125 89.100 -136.7012
9486.694336 89.100 -137.0771
9487.060547 89.100 -137.4531
9487.426758 89.100 -137.8291
9487.792969 89.099 -138.2051
9488.159180 89.099 -138.5811
9488.525391 89.099 -138.9570
9488.891602 89.099 -139.3330
9489.257812 89.099 -139.7090
9489.624023 89.099 -140.0850
9489.990234 89.099 -140.4609
9490.356445 89.099 -140.8369
9490.722656 89.099 -141.2129
9491.088867 89.099 -141.5889
9491.455078 89.099 -141.9648
